pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,"87,934",0,0,0
2221.0,0,"121,140",0,0,0
2330.0,0,"129,510",0,0,0
2340.0,0,"50,177",0,0,0
2350.0,0,542,0,0,0
2640.0,0,"11,574",0,"20,338",0
2990.0,0,213,0,0,0
3190.0,0,"2,452",44,0,0
3220.0,0,"10,218",0,0,0
3282.0,0,45,0,0,0
3285.0,0,29,0,0,0
3291.0,0,17,0,0,0
3293.0,0,6,0,0,0
3299.0,0,390,458,0,0
4189.0,0,"19,112",137,0,0
4225.0,0,0,"8,207",0,0
4420.0,0,694,"3,014",0,0
5190.0,0,"2,880",31,0,0
5220.0,0,"48,411",18,0,0
5240.0,0,76,7,0,0
5290.0,0,148,73,0,0
5360.0,0,"2,333","1,277",0,0
5370.0,0,"1,472",378,0,0
5480.0,0,"1,010","4,099",0,0
5540.0,0,"1,596",49,0,0
6134.0,0,"2,065",8,0,0
6442.0,0,"1,236",0,0,0
6654.0,0,"13,837",113,0,0
6747.0,0,46,0,0,0
6781.0,0,"2,195",0,0,0
6782.0,0,"3,939",8,0,0
6811.0,0,"1,143",0,0,0
6839.0,0,844,"2,073",0,0
6858.0,0,15,0,0,0
6865.0,0,0,"50,740",0,0
6871.0,0,0,12,0,0
6885.0,0,"32,019","1,987",0,0
6887.0,0,"7,176","2,151",0,0
6889.0,0,"61,869","1,504",0,0
6899.0,0,"5,403",0,0,0
7110.0,0,"1,726",220,6,0
7120.0,0,642,"1,130",35,0
7210.0,0,"85,934","60,864",0,0
7230.0,0,855,360,0,0
7400.0,0,"38,836","8,338",12,0
7500.0,0,6,0,0,0
7600.0,0,141,489,0,0
7800.0,0,"1,461,043","1,022,274",0,0
7900.0,0,"149,492","62,532",0,0
8900.0,0,0,22,0,0
