pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,"1,117,151","14,133",0,0
2330.0,0,"41,499","112,197","244,751",559
2340.0,0,"327,379","142,174",0,"81,647"
2350.0,0,0,0,"32,029",230
2429.0,0,0,"7,518","37,814",20
2430.0,0,0,0,0,"49,716"
2540.0,0,0,0,22,"467,743"
2640.0,0,0,0,0,"103,415"
3130.0,0,0,0,"11,300",0
3190.0,0,0,0,0,481
3212.0,0,0,0,24,0
3219.0,0,0,0,0,4
3220.0,0,"124,019",0,0,0
3250.0,0,0,0,1,0
3260.0,0,0,0,63,13
3274.0,0,0,0,0,27
3275.0,0,0,0,"12,916",105
3276.0,0,0,0,"21,884",969
3281.0,0,0,0,0,110
3282.0,0,0,0,20,729
3283.0,0,0,0,0,15
3284.0,0,0,0,44,61
3285.0,0,0,0,313,348
3286.0,0,0,0,125,"1,211"
3292.0,0,0,0,0,205
3298.0,0,0,0,853,0
3299.0,0,0,0,39,260
4110.0,0,0,0,0,73
4150.0,0,0,0,21,0
4170.0,0,0,0,548,550
4189.0,0,0,0,"2,188","1,081"
4190.0,0,0,0,53,0
4225.0,0,0,0,0,"1,168"
4310.0,0,0,0,0,20
4323.0,0,0,0,0,20
4331.0,0,0,0,0,21
4410.0,0,0,0,"18,731",0
4420.0,0,0,0,0,"153,776"
4515.0,0,0,0,0,6
4670.0,0,0,0,"6,949",0
4680.0,0,0,0,"10,472",54
4690.0,0,0,0,"18,743",0
4782.0,0,0,0,0,4
4900.0,0,0,0,"1,315,041","1,413"
5110.0,0,0,0,0,294
5120.0,0,0,0,"3,868","124,776"
5190.0,0,0,0,563,"3,488"
5240.0,0,0,0,6,11
5290.0,0,0,0,67,531
5312.0,0,0,0,0,11
5315.0,0,0,0,66,0
5320.0,0,0,0,"46,731",185
5330.0,0,0,0,"51,945",0
5360.0,0,0,0,"9,347",0
5370.0,0,0,0,267,4
5390.0,0,0,0,0,15
5421.0,0,0,0,0,24
5422.0,0,0,0,113,48
5429.0,0,0,0,0,33
5480.0,0,0,0,"1,073",568
5540.0,0,0,0,0,36
6134.0,0,0,0,116,233
6136.0,0,0,0,739,29
6344.0,0,0,0,"2,626",30
6442.0,0,0,0,42,0
6443.0,0,0,0,1,0
6522.0,0,0,0,124,0
6653.0,0,0,0,"1,744",351
6654.0,0,0,0,"70,989","11,635"
6746.0,0,0,0,13,154
6747.0,0,0,0,676,"1,166"
6781.0,0,0,0,121,103
6782.0,0,0,0,2,725
6811.0,0,0,0,"9,237","2,228"
6817.0,0,0,0,0,60
6822.0,0,0,0,112,549
6835.0,0,0,0,390,0
6838.0,0,0,0,0,61
6839.0,0,0,0,2,"2,755"
6856.0,0,0,0,"1,344,969",864
6857.0,0,0,0,"439,991","2,756"
6858.0,0,0,0,"122,428",915
6861.0,0,0,0,56,0
6871.0,0,0,0,"1,371",0
6872.0,0,0,0,2,36
6885.0,0,0,0,340,263
6888.0,0,0,0,"9,110",115
6889.0,0,0,0,"11,514","4,941"
6893.0,0,0,0,15,22
6899.0,0,0,0,"1,872",5
7110.0,0,0,0,"3,454","1,550"
7120.0,0,0,0,495,378
7210.0,0,0,0,"1,011","9,082"
7220.0,0,0,0,7,10
7230.0,0,0,0,10,19
7400.0,0,0,0,136,76
7500.0,0,0,0,369,"3,332"
7600.0,0,0,0,"2,899","1,542"
7900.0,0,9,0,"3,420","3,436"
9900.0,0,0,0,"131,227","10,897"
