pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2100.0,0,"67,715","43,085","216,768",0
2211.0,0,"1,140,746",0,"41,452",0
2330.0,0,"147,208","106,152","124,843","107,817"
2340.0,0,"483,340","343,791","55,337","218,640"
2350.0,0,"13,859",0,0,364
2429.0,0,0,0,"11,145","7,403"
2540.0,0,0,0,44,"449,387"
2640.0,0,0,0,0,"98,347"
3110.0,0,0,0,"4,427",0
3130.0,0,0,0,"20,212",0
3190.0,0,0,0,0,626
3211.0,0,0,0,"2,756",0
3219.0,0,0,0,18,0
3220.0,0,"135,181",0,39,0
3250.0,0,0,0,7,0
3260.0,0,0,0,69,0
3275.0,0,0,0,"8,205",0
3276.0,0,0,0,"62,565",494
3281.0,0,0,0,0,17
3282.0,0,0,0,40,475
3283.0,0,0,0,0,56
3284.0,0,0,0,41,36
3285.0,0,0,0,153,138
3286.0,0,0,0,14,616
3291.0,0,0,0,0,17
3292.0,0,0,0,0,116
3297.0,0,0,0,0,16
3298.0,0,0,0,899,0
3299.0,0,0,0,0,231
4161.0,0,0,0,4,0
4189.0,0,0,0,8,43
4190.0,0,0,0,109,0
4225.0,0,0,0,0,704
4310.0,0,0,0,26,22
4322.0,0,0,0,0,22
4331.0,0,0,0,0,43
4410.0,0,0,0,"15,229",0
4670.0,0,0,0,"9,394",0
4690.0,0,0,0,"28,114",0
4782.0,0,0,0,"4,469",2
4900.0,0,0,0,"1,400,213",987
5110.0,0,0,0,0,"1,052"
5120.0,0,0,0,8,"136,683"
5190.0,0,0,0,"4,199","5,148"
5240.0,0,0,0,21,0
5290.0,0,0,0,37,452
5315.0,0,0,0,66,0
5320.0,0,0,0,"64,174",400
5330.0,0,0,0,"51,975",0
5360.0,0,0,0,"39,232",43
5370.0,0,0,0,247,0
5390.0,0,0,0,0,50
5422.0,0,0,0,0,2
5429.0,0,0,0,0,113
5480.0,0,0,0,"5,540",301
5540.0,0,0,0,401,419
6134.0,0,0,0,121,255
6136.0,0,0,0,495,197
6344.0,0,0,0,"1,890",0
6442.0,0,0,0,99,0
6443.0,0,0,0,5,0
6521.0,0,0,0,2,0
6522.0,0,0,0,"6,516",0
6590.0,0,0,0,0,14
6653.0,0,0,0,"12,706",347
6654.0,0,0,0,"57,153","13,007"
6746.0,0,0,0,41,202
6747.0,0,0,0,672,"1,919"
6781.0,0,0,0,66,11
6782.0,0,0,0,0,687
6811.0,0,0,0,"7,731","5,447"
6817.0,0,0,0,1,83
6822.0,0,0,0,261,787
6835.0,0,0,0,400,107
6838.0,0,0,0,0,148
6839.0,0,0,0,9,63
6856.0,0,0,0,"1,405,099",878
6857.0,0,0,0,"407,690","9,119"
6858.0,0,0,0,"134,893",884
6861.0,0,0,0,42,0
6871.0,0,0,0,50,0
6872.0,0,0,0,0,12
6885.0,0,0,0,421,122
6888.0,0,0,0,2,18
6889.0,0,0,0,"3,797","5,309"
6893.0,0,0,0,210,0
6894.0,0,0,0,0,14
6899.0,0,0,0,158,0
7110.0,0,0,0,"12,812","1,231"
7120.0,0,0,0,575,297
7210.0,0,0,0,853,"23,501"
7220.0,0,0,0,9,0
7230.0,0,0,0,8,0
7400.0,0,0,0,346,235
7500.0,0,0,0,190,"5,113"
7600.0,0,0,0,"5,842","3,277"
7900.0,0,0,0,"2,435","2,792"
9900.0,0,0,0,"73,893","15,945"
