pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,"1,180",0,0,0
2330.0,0,836,0,0,0
2640.0,0,71,12,0,0
2990.0,0,155,0,0,0
3110.0,0,1,0,0,0
3276.0,0,1,0,0,0
3282.0,0,1,0,0,0
3286.0,0,6,0,0,0
3293.0,0,0,26,0,0
3299.0,0,20,"1,171",0,0
4150.0,0,20,0,0,0
4189.0,0,229,0,0,0
4190.0,0,55,0,0,0
4331.0,0,225,0,0,0
4420.0,0,0,20,0,0
4900.0,0,3,0,0,0
5190.0,0,266,0,0,0
5220.0,0,14,0,0,0
5240.0,0,6,0,0,0
5290.0,0,314,0,0,0
5360.0,0,11,0,0,0
5370.0,0,9,0,0,0
5480.0,0,404,19,0,0
5540.0,0,57,0,0,0
6134.0,0,0,"1,668",0,0
6835.0,0,0,98,0,0
6887.0,0,986,126,0,0
6889.0,0,74,0,0,0
7110.0,0,359,262,0,0
7120.0,0,27,0,0,0
7210.0,0,140,18,0,0
7230.0,0,34,0,0,0
7400.0,0,305,0,0,0
7500.0,0,16,0,0,0
7600.0,0,30,0,0,0
7900.0,0,872,526,0,0
8900.0,0,0,182,0,0
