pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,"12,790","6,006",0,0
1200.0,0,"1,323",0,0,0
2430.0,0,"49,574",0,0,0
2540.0,0,"32,181",0,0,0
3190.0,0,"6,048",0,0,0
3212.0,0,"9,103",0,0,0
3219.0,0,"13,967","1,520",0,0
3274.0,"2,222","48,101",0,0,0
3275.0,0,"6,890","692,590",0,0
4322.0,0,"647,650",0,0,0
4323.0,0,"17,713",0,0,0
4331.0,0,"21,061","6,588",0,0
4335.0,0,"37,920",0,0,0
4410.0,0,0,"453,515",0,0
4420.0,0,0,"218,430",0,0
4860.0,0,"16,243",0,0,0
4900.0,0,"52,688",0,0,0
5290.0,0,"3,109",0,0,0
5312.0,0,"17,272",0,0,0
5315.0,0,"5,976",0,0,0
5320.0,0,"2,924",0,0,0
5330.0,0,"65,424",0,0,0
5390.0,0,"1,580",0,0,0
5480.0,0,"51,168","9,482",0,0
6241.0,0,"44,763",0,0,0
6344.0,0,"1,760",0,0,0
7110.0,0,"1,400",0,0,0
