pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2100.0,0,"2,091,417","11,422","181,221",0
2211.0,0,"23,202","204,251",0,0
2221.0,0,0,0,"45,713",0
2330.0,0,"69,739","208,136",0,"161,274"
2340.0,0,"34,384","33,430",0,"142,113"
2350.0,0,0,"166,502",0,0
2429.0,0,"9,151",0,0,0
2640.0,0,0,0,0,"1,453,416"
2990.0,0,"1,888","250,452",0,0
3110.0,0,0,0,0,"843,910"
3212.0,0,0,"5,099",0,0
3273.0,0,0,0,0,"477,381"
4225.0,0,0,0,0,"1,011"
5120.0,0,0,0,0,"4,900"
5360.0,0,0,0,0,226
7110.0,0,0,0,0,2
