pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,992,0,0,0
2330.0,0,"1,276",0,0,0
2429.0,0,2,0,0,0
2640.0,0,60,0,0,0
3282.0,0,8,0,0,0
3299.0,0,19,0,0,0
4170.0,0,1,0,0,0
4190.0,0,18,0,0,0
5190.0,0,19,0,0,0
5220.0,0,371,0,0,0
5240.0,0,1,0,0,0
5290.0,0,34,0,0,0
5360.0,0,2,0,0,0
5370.0,0,3,0,0,0
5480.0,0,471,0,0,0
5540.0,0,10,0,0,0
6134.0,0,0,173,0,0
6885.0,0,97,0,0,0
6887.0,0,446,1,0,0
6889.0,0,35,0,0,0
7110.0,0,77,101,0,0
7120.0,0,21,0,0,0
7210.0,0,39,0,0,0
7230.0,0,2,3,0,0
7400.0,0,86,19,0,0
7500.0,0,12,2,0,0
7600.0,0,5,0,0,0
7900.0,0,307,292,0,0
