pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,"103,770","2,871","1,521,122",0
2330.0,0,"169,943",0,"128,350","7,463"
2340.0,0,"2,688","11,427",0,0
2350.0,0,17,0,0,0
2430.0,0,"115,271",0,0,0
2540.0,0,0,0,"32,956",0
2640.0,0,0,0,"3,134,181",0
3219.0,0,0,0,0,0
3220.0,0,"129,957",0,0,0
3240.0,0,0,0,0,2
3275.0,0,0,0,0,5
3276.0,0,0,0,0,0
3283.0,0,0,0,0,12
3284.0,0,0,0,0,0
3286.0,0,0,0,0,8
4189.0,0,0,0,0,2
4190.0,0,0,0,0,0
4420.0,0,0,"20,416",0,"902,914"
4900.0,0,0,0,"205,116",0
5120.0,0,0,0,0,22
5220.0,0,"295,528","3,636",0,0
5290.0,0,0,0,0,0
5320.0,0,0,0,0,"42,067"
5360.0,0,0,0,0,3
5370.0,0,0,0,0,0
5429.0,0,0,0,0,"51,824"
5480.0,0,0,0,0,38
5540.0,0,0,0,0,1
6134.0,0,0,0,0,0
6136.0,0,0,0,0,0
6344.0,0,0,0,0,0
6521.0,0,0,0,0,0
6654.0,0,0,0,0,1
6747.0,0,0,0,0,0
6782.0,0,0,0,0,354
6811.0,0,0,0,0,0
6822.0,0,0,0,0,0
6835.0,0,0,0,0,0
6838.0,0,0,0,0,0
6839.0,0,0,0,0,0
6857.0,0,0,0,0,9
6858.0,0,0,0,0,2
6871.0,0,0,0,0,0
6885.0,0,0,0,0,2
6888.0,0,0,0,0,0
6889.0,0,0,0,0,4
6899.0,0,0,0,0,0
7110.0,0,0,0,0,508
7120.0,0,0,0,0,17
7210.0,0,0,0,"22,204","11,094"
7220.0,0,0,0,0,3
7230.0,0,0,0,0,5
7400.0,0,0,0,0,3
7500.0,0,0,0,0,1
7600.0,0,0,0,0,3
7900.0,0,0,0,0,63
9900.0,0,0,0,"1,889",330
