pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,"340,465","84,765","79,636"
1200.0,"8,040","38,785","663,311","193,976","2,078"
2100.0,0,"923,416","10,956","5,322,523",0
2211.0,"1,599","76,381","625,205","447,185","123,347"
2221.0,"6,950","28,415","33,710",0,0
2330.0,"852,971","1,614,802","2,025,435","691,798","1,556,393"
2340.0,"1,152,969","3,610,233","2,461,750","89,423",16
2350.0,0,"144,859","74,227","36,873","99,134"
2410.0,0,0,0,0,357
2429.0,"8,336","157,010","137,617","119,831","97,678"
2430.0,"6,442","387,611","53,911","52,437","1,258"
2540.0,"3,363","286,277","553,333","447,850","268,312"
2640.0,0,"27,155","59,888","114,549",999
2990.0,535,"86,513","307,737",0,0
3110.0,"12,801","272,079","200,496","694,157",182
3120.0,0,"34,780","3,236",201,0
3130.0,"21,222","17,926","386,600","542,977","63,796"
3190.0,0,"110,128","332,505",193,389
3211.0,0,"90,267","17,797","47,909","6,475"
3212.0,0,"2,000","154,183","54,966","1,238"
3219.0,0,"14,338","140,880","22,626","58,494"
3220.0,0,"73,992","21,728","127,104","63,014"
3230.0,0,"3,208","3,597","14,442","37,411"
3240.0,0,"2,723","38,359","46,817","67,912"
3250.0,0,0,0,"22,393","56,086"
3260.0,0,"97,208",0,"24,222","23,746"
3272.0,0,"8,400","26,000","15,054","20,532"
3273.0,0,"178,674",0,"262,472",154
3274.0,0,"146,190","71,682","2,225","67,495"
3275.0,0,0,"19,045","258,591","1,129,215"
3276.0,"2,086","4,150","94,593","329,768","20,296"
3279.0,0,0,"14,540","54,367","3,274"
3281.0,0,643,0,368,"7,308"
3282.0,0,0,0,"3,094","8,216"
3283.0,0,0,0,"5,187","48,065"
3284.0,0,0,0,732,"1,932"
3285.0,0,0,0,"1,248","18,867"
3286.0,0,0,0,"88,449","111,891"
3291.0,0,0,0,"8,435","68,772"
3292.0,0,0,0,703,"1,718"
3293.0,0,0,0,28,6
3297.0,0,0,0,"19,757","6,754"
3298.0,0,0,0,"2,287","1,000"
3299.0,0,"2,695","8,400","64,081","51,776"
4110.0,0,0,"42,941","371,129","2,142"
4150.0,0,0,0,356,"1,310"
4170.0,0,0,"3,347","11,869","1,744"
4189.0,66,0,"1,191","142,781","48,012"
4190.0,0,0,0,154,259
4225.0,0,0,0,"13,579","227,566"
4310.0,0,"1,651",0,"13,504",624
4322.0,0,"454,003","116,662","318,798",0
4323.0,0,"194,394",0,"222,109",302
4327.0,0,0,0,"148,790",0
4331.0,0,"936,873","24,957","12,536","2,357"
4335.0,"21,741","406,918","121,516",0,0
4410.0,0,0,"1,771","350,652",0
4420.0,0,"20,717","263,794","35,295","95,020"
4630.0,0,0,0,0,34
4650.0,0,"2,231","40,618","368,769","10,497"
4670.0,0,"11,807","179,228","75,843",0
4680.0,0,"5,398",0,"25,023",320
4690.0,0,0,"457,371","426,782",131
4741.0,0,0,0,9,592
4782.0,0,"13,451","23,882","107,269","20,573"
4860.0,700,"68,407","99,872","14,442",65
4900.0,0,"27,248","100,756","212,861","1,876"
5110.0,0,0,0,37,"40,284"
5120.0,0,490,645,"75,341","147,539"
5190.0,0,"4,036",259,"4,392","3,643"
5210.0,0,0,"6,405",0,0
5220.0,0,"253,300","32,238","695,549",0
5240.0,0,0,0,"1,972","3,510"
5290.0,67,0,"153,812","123,935","6,054"
5312.0,0,0,"480,878","499,148",0
5315.0,"1,750","11,534","309,312","615,898","30,385"
5320.0,"1,485","10,915","119,949","573,358","13,388"
5330.0,"23,560","7,437","1,179,961","1,884,944",163
5360.0,"1,962","6,392","1,347,018","1,320,284","6,657"
5370.0,"2,696","6,838","362,803","563,889","2,215"
5390.0,"4,628","3,306","725,755","35,151",13
5421.0,0,"1,700","15,474","38,607","2,117"
5422.0,700,"1,600","424,673","400,054",504
5429.0,0,"5,460","84,543","91,833","26,878"
5480.0,0,"17,660","100,221","425,187","13,587"
5540.0,0,"4,169","1,600","134,997","2,523"
6134.0,0,0,0,46,977
6136.0,0,0,0,74,11
6241.0,0,"886,746","5,167",0,"1,260,888"
6344.0,0,"3,776,691","16,718",0,"5,428,420"
6442.0,0,"344,098","4,794",24,"516,522"
6447.0,0,"99,265",0,0,"218,607"
6521.0,0,0,0,"4,636",0
6522.0,0,"1,438,217","19,080",0,"2,050,445"
6590.0,0,"663,166","1,542",115,"695,363"
6653.0,0,"60,195","73,139","511,390","290,881"
6654.0,0,0,0,"5,846","22,080"
6746.0,0,843,0,0,"5,902"
6747.0,0,"19,373","445,016",414,"116,451"
6782.0,0,"274,447","35,934","12,078","277,964"
6811.0,0,0,0,717,"218,238"
