pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,"1,807",198
2211.0,0,0,0,6,"5,552"
2221.0,0,0,0,0,61
2330.0,0,"26,573",0,"2,723","4,659"
2340.0,0,0,0,2,0
2350.0,0,0,0,"2,201","4,279"
2429.0,0,0,0,138,"2,717"
2430.0,0,0,0,58,0
2540.0,0,0,0,"35,556","1,054"
2640.0,0,0,0,174,"8,309"
3110.0,0,0,0,0,223
3130.0,0,0,0,55,22
3190.0,0,0,0,"6,118","2,917"
3211.0,0,0,0,22,"4,176"
3212.0,0,0,0,0,292
3219.0,0,0,0,150,202
3220.0,0,846,0,308,"1,119"
3230.0,0,0,0,753,"1,505"
3240.0,0,0,0,4,621
3250.0,0,0,0,0,612
3260.0,0,0,0,214,"1,755"
3272.0,0,0,0,13,209
3273.0,0,0,0,0,3
3274.0,0,0,0,133,"1,401"
3275.0,0,52,0,"1,315","5,847"
3276.0,0,0,0,125,"1,043"
3279.0,0,0,0,0,162
3281.0,0,0,0,0,"1,741"
3282.0,0,0,0,103,"5,287"
3283.0,0,0,0,5,230
3284.0,0,0,0,124,"1,568"
3285.0,0,0,0,"1,415","17,427"
3286.0,0,0,0,"48,479","5,026"
3291.0,0,0,0,88,300
3292.0,0,0,0,158,"1,432"
3293.0,0,0,0,25,108
3297.0,0,0,0,86,621
3298.0,0,0,0,0,4
3299.0,0,49,0,"2,099","5,931"
4110.0,0,0,0,0,6
4150.0,0,0,0,0,66
4161.0,0,0,0,0,31
4170.0,0,0,0,23,901
4189.0,0,0,0,212,"27,726"
4190.0,0,0,0,419,387
4225.0,0,0,0,360,"2,389"
4310.0,0,0,0,22,734
4322.0,0,0,0,0,219
4323.0,0,0,0,0,353
4331.0,0,0,0,48,"2,930"
4410.0,0,0,0,0,2
4420.0,0,0,0,0,"27,998"
4515.0,0,0,0,98,11
4630.0,0,0,0,0,13
4650.0,0,0,0,22,0
4680.0,0,20,0,223,32
4690.0,0,0,0,0,20
4782.0,0,0,0,3,190
4860.0,0,0,0,0,2
4900.0,0,0,0,"1,964","9,346"
5110.0,0,0,0,129,"1,389"
5120.0,0,0,0,"5,519","9,201"
5190.0,0,0,0,"1,761","8,150"
5210.0,0,0,0,0,55
5220.0,0,0,0,4,"9,565"
5240.0,0,0,0,"5,796","9,631"
5290.0,0,0,0,"1,782","12,691"
5312.0,0,0,0,2,6
5320.0,0,0,0,17,"2,039"
5330.0,0,0,0,5,168
5360.0,0,0,0,144,"5,559"
5370.0,0,0,0,96,"2,533"
5390.0,0,0,0,83,127
5421.0,0,0,0,355,680
5422.0,0,0,0,11,574
5429.0,0,0,0,993,661
5480.0,0,0,0,"11,487","87,423"
5540.0,0,0,0,39,"5,668"
6134.0,0,0,0,"1,089","2,262"
6136.0,0,0,0,"2,396","1,861"
6241.0,0,0,0,0,4
6344.0,0,0,0,34,335
6442.0,0,0,0,98,"6,005"
6445.0,0,0,0,112,46
6447.0,0,0,0,0,10
6521.0,0,0,0,0,105
6522.0,0,0,0,0,66
6534.0,0,0,0,8,5
6590.0,0,0,0,71,80
6653.0,0,0,0,270,"3,610"
6654.0,0,0,0,"69,355","42,690"
6746.0,0,0,0,"1,692","4,416"
6747.0,0,0,0,"4,536","14,804"
6781.0,0,0,0,141,353
6782.0,0,0,0,210,"19,262"
6811.0,0,0,0,"6,306","41,240"
6817.0,0,0,0,"3,033","5,929"
6822.0,0,0,0,283,"5,888"
6835.0,0,0,0,"2,555","3,922"
6838.0,0,0,0,18,30
6839.0,0,0,0,503,"10,444"
6856.0,0,0,0,"1,899","5,254"
6857.0,0,0,0,"7,146","12,586"
6858.0,0,0,0,88,"11,154"
6861.0,0,0,"581,268",202,"2,882"
6865.0,0,0,0,0,"96,403"
6871.0,0,0,0,31,791
6872.0,0,0,0,14,99
6885.0,0,"21,961",0,"11,801","15,657"
6888.0,0,0,0,1,"1,977"
6889.0,0,0,0,"4,755","268,509"
6891.0,0,0,0,"2,124",612
6893.0,0,0,0,0,17
6894.0,0,0,0,0,73
6899.0,0,0,0,"3,578","10,383"
7110.0,0,31,0,"3,584","17,103"
7120.0,0,0,0,"3,563","30,322"
7210.0,0,0,0,"1,373","26,399"
7220.0,0,0,0,10,128
7230.0,0,0,0,"3,815","9,463"
7300.0,0,0,0,3,73
7400.0,0,0,0,"3,492","4,470"
7500.0,0,0,0,"1,740","15,490"
7600.0,0,19,0,"4,628","16,865"
7900.0,0,488,0,"62,143","46,228"
9900.0,0,0,0,"4,207","75,500"
