pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2100.0,0,"30,040",0,"18,176,956",0
2211.0,0,"7,670","57,761","205,824","66,576"
2330.0,0,0,"2,216",47,"9,341"
2340.0,0,"183,573","48,586",0,0
2350.0,0,"18,000",0,0,"1,300"
2410.0,0,0,0,0,575
2429.0,0,"515,195","33,361","19,392",477
2430.0,0,0,"9,135",0,0
2540.0,0,0,0,"30,213",0
2640.0,0,"6,304",0,"240,130","206,372"
2990.0,0,"20,322",0,0,0
3110.0,0,0,"1,579",0,0
3130.0,0,0,0,77,0
3211.0,0,"13,496","171,243","33,098","6,807"
3212.0,0,"115,070","326,285","11,565",0
3219.0,0,"718,473","246,700","103,737","163,640"
3220.0,0,"92,849","134,867","5,012","214,392"
3230.0,0,"6,177","97,352","3,544","14,806"
3240.0,0,"211,050","54,279","1,613","89,513"
3250.0,0,0,"1,276",22,"4,511"
3260.0,0,"1,526","143,886","4,223","198,252"
3272.0,0,"494,602","1,200",0,0
3273.0,0,0,0,"497,970",0
3274.0,0,"18,137","297,573",0,"752,955"
3275.0,0,"1,315","66,738",139,0
3276.0,0,"1,382",0,60,498
3279.0,0,0,0,7,21
3282.0,0,0,0,"4,637","1,510"
3283.0,0,0,0,10,949
3284.0,0,0,0,21,671
3285.0,0,0,0,"1,155","1,966"
3286.0,0,0,"74,551",406,"248,327"
3291.0,0,0,0,0,11
3292.0,0,0,0,87,384
3297.0,0,0,0,2,559
3298.0,0,0,0,0,328
3299.0,0,"2,240","25,913","2,620","1,547"
4170.0,0,0,0,22,0
4189.0,0,0,0,359,1
4190.0,0,0,0,1,0
4225.0,0,0,0,172,0
4310.0,0,0,0,391,0
4322.0,0,0,0,"222,859",0
4331.0,0,0,0,23,0
4650.0,0,0,0,65,0
4680.0,0,0,0,130,0
4741.0,0,0,0,0,"2,083"
4782.0,0,0,0,0,50
4900.0,0,0,0,20,524
5120.0,0,0,0,443,"62,304"
5190.0,0,0,0,881,976
5220.0,0,0,0,158,0
5240.0,0,0,0,9,0
5290.0,0,0,0,"2,320",144
5320.0,0,0,0,12,0
5330.0,0,0,0,258,1
5360.0,0,0,0,265,0
5370.0,0,0,0,88,886
5390.0,0,0,0,168,5
5421.0,0,0,0,20,0
5422.0,0,0,"1,625",387,0
5429.0,0,0,0,105,0
5480.0,0,0,0,"3,436",110
5540.0,0,0,0,"1,427",0
6136.0,0,0,0,70,158
6442.0,0,"75,911",0,0,"84,556"
6590.0,0,0,0,"1,258",0
6653.0,0,0,0,37,0
6654.0,0,0,0,"5,343",201
6747.0,0,0,0,283,86
6781.0,0,0,0,0,21
6782.0,0,0,0,0,244
6811.0,0,0,0,415,"2,999"
6817.0,0,0,0,0,802
6822.0,0,0,0,0,174
6835.0,0,0,0,573,0
6838.0,0,0,0,0,"1,102"
6856.0,0,0,0,"305,850",73
6857.0,0,0,0,"70,033",226
6858.0,0,0,0,"2,325",16
6861.0,0,0,0,16,"1,438"
6871.0,0,0,0,217,0
6885.0,0,0,0,"1,195",939
6888.0,0,0,"3,000",0,0
6889.0,0,0,0,"19,015","2,091"
6893.0,0,0,0,22,"38,854"
6899.0,0,0,0,21,0
7110.0,0,151,"10,253","63,601",795
7120.0,0,0,0,"11,786","1,015"
7210.0,0,0,0,94,"9,630"
7220.0,0,0,0,0,1
7230.0,0,0,0,23,"4,370"
7300.0,0,0,0,21,0
7400.0,0,0,0,50,48
7500.0,0,0,0,324,"5,415"
7600.0,0,0,0,"1,771","17,225"
7900.0,0,"3,200",0,"14,600",857
9900.0,0,"1,333",0,"8,290","17,920"
