pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,"1,576","3,341,793"
1200.0,0,0,0,0,"88,243"
2100.0,0,"5,653,984","44,691","23,660,402",0
2211.0,"114,568","945,375","1,697,126","194,958","1,771,262"
2221.0,0,"23,314","455,556","67,855","116,234"
2330.0,"345,223","1,475,867","878,870","1,649,391","2,541,173"
2340.0,"1,377,324","576,355","1,014,290","204,985","177,628"
2350.0,"90,750",0,"271,049","12,011","418,964"
2410.0,0,0,0,"62,158",207
2429.0,"6,125","22,190","103,153","109,710","231,099"
2430.0,0,0,0,0,"50,346"
2540.0,0,0,0,227,"1,718,081"
2640.0,0,0,0,"4,731",432
2990.0,"6,992","303,081",859,0,0
3110.0,0,0,0,"847,119",242
3120.0,0,0,0,210,0
3130.0,0,0,0,"26,184",323
3190.0,0,612,"8,116","112,436","13,229"
3211.0,0,0,0,"1,593","19,813"
3212.0,0,0,0,"6,315",0
3219.0,0,0,0,"1,001",278
3220.0,0,0,0,"220,647","2,407"
3230.0,0,0,0,"201,850","3,003"
3240.0,0,0,0,"11,683","2,697"
3250.0,0,0,0,"6,129","1,432"
3260.0,0,0,0,"4,213","1,208"
3272.0,0,0,0,151,143
3273.0,0,0,0,"176,617",63
3274.0,0,"9,311",0,"94,460",227
3275.0,0,0,0,"38,225","15,895"
3276.0,0,0,240,"82,573","9,788"
3279.0,0,0,0,"10,453","1,506"
3281.0,0,0,0,906,"2,853"
3282.0,0,0,333,"10,803","13,345"
3283.0,0,0,0,"3,871","1,796"
3284.0,0,0,0,"18,678","5,192"
3285.0,0,40,149,"26,488","22,239"
3286.0,0,0,11,"113,303","92,383"
3291.0,0,0,127,"7,540","1,335"
3292.0,0,0,0,"16,439","9,733"
3293.0,0,0,0,"5,408",293
3297.0,0,0,0,"120,526","4,613"
3298.0,0,0,0,307,19
3299.0,240,848,"3,283","29,517","45,194"
4110.0,0,0,0,"1,959",124
4150.0,0,0,0,"2,353","161,649"
4161.0,0,0,0,"2,984","73,445"
4170.0,0,0,0,"14,982","95,072"
4189.0,"1,145","4,695","4,649","181,359","123,934"
4190.0,0,0,0,"22,377","7,005"
4225.0,0,0,0,"20,904","1,383,672"
4310.0,0,0,0,"70,171","1,129"
4322.0,0,0,0,"3,037",13
4323.0,0,0,0,"918,601",274
4327.0,0,0,0,25,22
4331.0,"1,889,211",0,0,"3,576,871",734
4410.0,0,0,0,106,402
4420.0,0,"3,572",35,135,"1,597,576"
4515.0,"18,558",0,0,183,89
4630.0,0,0,0,0,40
4650.0,0,0,0,"74,710",577
4670.0,0,0,0,140,0
4680.0,0,0,0,895,"133,689"
4690.0,0,0,0,171,"3,176"
4741.0,0,0,0,651,"279,260"
4782.0,0,0,0,"5,769","3,317"
4783.0,0,0,0,"202,444",527
4860.0,0,0,0,"188,882",0
4900.0,0,0,0,"29,285","106,354"
5110.0,0,0,0,565,"1,807"
5120.0,0,0,0,"169,580","52,790"
5190.0,0,911,"1,541","94,990","43,878"
5210.0,0,0,0,97,532
5220.0,0,0,0,"1,592,454",110
5240.0,0,0,9,"420,366","18,851"
5290.0,"1,127",0,0,"206,763","8,658"
5312.0,0,0,0,"1,076",276
5315.0,0,0,0,"2,447",634
5320.0,0,0,0,"20,626","46,121"
5330.0,0,0,0,"90,132","7,594"
5360.0,0,"1,058","3,124","58,000","4,546"
5370.0,0,40,"1,025","49,037","4,350"
5390.0,0,0,0,"51,482",712
5421.0,0,0,0,"12,164","4,827"
5422.0,0,0,0,"66,631","3,063"
5429.0,0,0,0,"8,179","151,371"
5480.0,"3,048",0,808,"456,232","55,200"
5540.0,0,0,190,"112,890","5,446"
6134.0,0,0,0,"23,752","11,076"
6136.0,0,0,0,"21,070","15,461"
6241.0,0,0,0,"16,222",189
6344.0,0,0,0,"113,749","17,620"
6442.0,0,21,"26,685","92,460","455,607"
6443.0,0,0,0,0,"6,052"
6445.0,0,0,0,39,0
6447.0,0,0,0,24,175
6521.0,0,0,0,630,"2,646"
6522.0,0,0,0,"73,788","2,959"
6534.0,0,0,0,"1,090",0
6590.0,0,0,0,"82,705","9,629"
6653.0,0,0,0,"563,692","11,415"
6654.0,0,"2,249","17,632","253,374","435,957"
6746.0,0,0,20,"9,135","3,710"
6747.0,0,0,"7,644","48,830","45,500"
6781.0,0,446,"18,652","1,300","347,646"
6782.0,0,941,"6,525","125,350","288,800"
