pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,"28,414","12,970","104,339",0
2221.0,0,"4,998",0,0,0
2330.0,0,"31,146","26,421","625,471","79,801"
2340.0,"75,509","371,968","1,033,485","94,069",0
2350.0,0,116,0,0,0
2430.0,0,"127,662","44,947",0,0
3120.0,0,0,0,221,0
3190.0,0,0,0,553,20
3220.0,0,"43,377",0,0,31
3274.0,0,0,0,0,2
3275.0,0,0,0,68,0
3276.0,0,0,0,225,173
3284.0,0,0,0,0,2
3285.0,0,0,0,0,129
3286.0,0,0,0,"2,115",455
3291.0,0,0,0,43,0
3292.0,0,0,0,7,"1,104"
3293.0,0,0,0,0,3
3297.0,0,0,0,0,18
3299.0,0,"2,944","16,610",0,41
4189.0,0,0,0,"1,107",18
4190.0,0,0,0,3,15
4310.0,0,0,0,0,10
4331.0,0,"2,559",0,"15,000",0
4420.0,0,0,"71,745",0,"747,456"
4680.0,0,0,0,11,0
4860.0,0,0,0,"253,121",0
4900.0,0,0,0,"94,853",60
5120.0,0,0,0,"1,441","33,448"
5190.0,0,0,0,"1,172","9,725"
5220.0,0,0,"83,851",37,0
5240.0,0,0,0,0,4
5290.0,0,0,0,268,48
5320.0,0,0,0,"78,107",517
5330.0,0,0,0,"194,632",13
5360.0,0,0,0,"38,606","2,776"
5370.0,0,0,0,"44,893",192
5390.0,0,0,0,"4,747",19
5421.0,0,0,0,"1,489",0
5422.0,0,0,0,"4,699",7
5429.0,0,0,0,"2,959",0
5480.0,0,0,0,"137,098",463
5540.0,0,0,0,"74,335",4
6134.0,0,0,0,37,22
6442.0,0,0,0,23,0
6521.0,0,0,0,0,1
6522.0,0,0,0,0,73
6653.0,0,0,0,2,0
6654.0,0,0,0,"14,818",115
6746.0,0,0,0,6,2
6747.0,0,0,0,62,952
6781.0,0,0,0,0,39
6782.0,0,0,0,0,32
6811.0,0,0,0,95,189
6822.0,0,0,0,0,42
6838.0,0,0,0,0,42
6839.0,0,0,0,0,44
6856.0,0,0,0,"416,505",0
6857.0,0,0,0,"570,133",14
6858.0,0,0,0,"3,830",199
6871.0,0,0,0,5,0
6872.0,0,0,0,"56,898",0
6885.0,0,148,0,30,0
6887.0,0,"71,794","94,903",0,0
6888.0,0,500,0,16,124
6889.0,0,"38,951","52,218","1,182","1,854"
6891.0,0,0,0,0,28
6899.0,0,0,0,235,0
7110.0,0,250,"2,336","3,449","3,152"
7120.0,0,0,0,"7,015","1,173"
7210.0,0,"1,867","8,141",284,"2,236"
7230.0,0,0,0,5,19
7400.0,0,0,"1,976",263,107
7500.0,0,0,0,155,561
7600.0,0,0,0,91,354
7900.0,0,"69,818","105,685","5,149","3,539"
9900.0,0,0,0,"12,612","9,572"
