pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2100.0,0,1,0,0,0
2211.0,179,"3,437",1,0,0
2330.0,0,"3,142",0,0,0
2430.0,0,0,39,0,0
2640.0,0,72,3,0,0
2990.0,0,69,0,0,0
3220.0,0,11,0,0,0
3282.0,0,53,0,0,0
3286.0,0,5,0,0,0
3293.0,0,36,0,0,0
3299.0,0,33,0,0,0
4150.0,0,16,0,0,0
4161.0,0,0,"4,400",0,0
4170.0,0,5,21,0,0
4189.0,0,231,0,0,0
4190.0,0,147,30,0,0
4420.0,0,0,78,0,0
4900.0,0,29,0,0,0
5190.0,0,110,8,0,0
5220.0,0,"1,016",0,0,0
5240.0,0,12,0,0,0
5290.0,0,109,0,0,0
5360.0,0,125,0,0,0
5370.0,0,275,10,0,0
5480.0,0,691,98,0,0
5540.0,0,49,0,0,0
6134.0,0,66,"4,756",0,0
6136.0,0,0,128,0,0
6835.0,0,0,417,0,0
6885.0,0,385,6,0,0
6887.0,0,"1,326",0,0,0
6889.0,0,711,0,0,0
7110.0,0,546,319,0,0
7120.0,0,69,3,0,0
7210.0,0,288,146,0,0
7230.0,0,215,98,0,0
7400.0,0,134,140,0,0
7500.0,0,12,0,0,0
7600.0,0,63,6,0,0
7900.0,0,"1,279",415,0,0
8900.0,0,3,205,0,0
