pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,"1,640",0,0
1200.0,0,"9,463","16,223",0,0
2350.0,0,"16,436",0,0,0
2540.0,0,"1,574",0,0,0
3110.0,0,"19,724",0,0,0
3274.0,0,"77,540",0,0,0
3276.0,0,"14,754",0,0,0
3279.0,0,"3,077",0,0,0
4161.0,0,0,"3,100",0,0
4331.0,0,"14,232",0,0,0
4410.0,0,0,"90,880",0,0
4670.0,0,"1,643",0,0,0
4782.0,0,"1,611",0,0,0
4783.0,0,"21,539",0,0,0
5312.0,0,"51,034",0,0,0
5360.0,0,"1,546",0,0,0
6241.0,"1,600","7,494","17,470",0,0
6344.0,0,"821,598","3,272",0,0
6447.0,0,"4,823",0,0,0
6522.0,0,"436,253","32,832",0,0
6590.0,0,"1,400","33,573",0,0
6653.0,0,0,"125,362",0,0
6747.0,0,"6,000",0,0,0
6782.0,0,"25,835",0,0,0
